index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,XE,LGP,XL,3B,4F
1336,D,RO,12446,33800,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1337,D,NL,8651,63800,2007,330,0,0,0,0,0,0,0,0,0,0,0,0
1338,D2,NL,9410,119500,2016,330,1,0,0,0,0,0,0,0,0,0,0,0
1339,D,NL,15300,61900,2008,330,1,0,0,0,0,0,0,0,0,0,0,0
1340,F,FR,2653,220000,2018,330,0,0,0,0,0,0,0,0,0,0,0,0
1341,F,PL,9590,130000,2018,330,1,0,0,0,0,0,0,0,0,0,0,0
1342,C,NL,12941,54800,2005,330,0,0,0,0,0,0,0,0,0,0,0,0
1343,C,BE,12937,59601,2006,330,1,0,0,0,0,0,0,0,0,0,0,0
1344,D,NL,14684,63500,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1345,C,NL,11687,49500,2005,330,1,0,0,0,0,0,0,0,0,0,0,0
1346,F,FR,6132,180000,2016,330,0,0,0,0,0,0,0,0,0,0,0,0
1347,F,NL,4163,169000,2018,330,1,0,0,0,0,0,0,0,0,0,0,0
1348,D,NL,9027,64800,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1349,F,NO,3691,208777,2018,330,1,0,0,0,0,0,0,0,0,0,0,0
1350,F,NL,2219,189000,2018,330,1,0,0,0,0,0,0,0,0,0,0,0
1351,C,RO,15600,41500,2002,330,1,0,1,0,0,0,0,0,0,0,0,0
1352,F,IT,5321,211000,2018,330,0,0,0,0,0,0,0,0,0,0,0,0
1353,D,FI,14020,59000,2008,330,1,0,0,0,0,0,0,0,0,0,0,0
1354,F,GE,1084,249513,2016,330,1,0,0,0,0,0,1,0,0,0,0,0
1355,D,NL,14322,59800,2008,330,0,0,0,0,0,0,0,0,0,0,0,0
1356,F,IT,3763,185000,2017,330,0,0,0,0,0,0,0,0,0,0,0,0
1357,D,NL,15900,85000,2008,330,1,0,1,0,0,0,0,0,0,0,0,0
1358,NG,PL,1431,203000,2019,330,0,0,0,0,0,0,0,0,0,0,0,0
1359,C,HR,10500,58000,2003,330,1,0,0,0,0,0,1,0,0,0,0,0
1360,C,PT,10000,46500,2005,330,1,0,0,0,0,0,1,0,0,0,0,0
1361,D,RO,12000,51900,2009,330,1,0,0,0,0,0,0,0,0,0,0,0
1362,D,RU,18576,65085,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1363,D,NO,18000,43044,2006,330,0,0,0,0,0,0,0,0,0,0,0,0
1364,D,BG,14000,60000,2006,330,1,0,0,0,0,0,0,0,0,0,0,0
1365,D2,UA,5000,112000,2016,330,1,0,0,0,0,0,0,0,0,0,0,0
1366,F,NL,12275,98800,2016,330,1,0,0,0,0,0,0,0,0,0,0,0
1367,D,NL,14973,83500,2006,330,1,0,0,0,0,0,0,0,0,0,0,0
1368,D,RU,6850,122907,2018,330,0,0,0,0,0,0,0,0,0,0,0,0
1369,B,LV,1458,168000,2002,330,1,0,0,0,0,0,0,0,0,0,0,0
1370,F,PL,11053,93710,2016,330,1,0,0,0,0,0,0,0,0,0,0,0
1371,F,NL,1151,180000,2018,330,0,0,0,0,0,0,0,0,0,0,0,0
1372,D2,TR,4094,123000,2017,330,1,0,0,0,0,0,0,0,0,0,0,0
1373,D,NL,14810,59500,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1374,D,NL,13000,92000,2008,330,0,0,1,0,0,0,0,0,0,0,0,0
1375,D,NL,13200,67900,2008,330,1,0,0,0,0,0,0,0,0,0,0,0
1376,D,PL,12459,54260,2008,330,1,0,0,0,0,0,1,0,0,0,0,0
1377,F,PL,4304,182400,2016,330,1,0,0,0,0,0,1,0,0,0,0,0
1378,D2,NL,7242,123000,2015,330,1,0,0,0,0,0,0,0,0,0,0,0
1379,C,TR,19000,44900,2004,330,0,0,0,0,0,0,0,0,0,0,0,0
1380,D,FR,9025,49900,2007,330,0,0,0,0,0,0,0,0,0,0,0,0
1381,F,FR,6139,170000,2016,330,0,0,0,0,0,0,0,0,0,0,0,0
1382,C,TR,17200,35000,2005,330,0,0,0,0,0,0,0,0,0,0,0,0
1383,F,DE,1063,209000,2018,330,1,0,0,0,0,0,1,0,0,0,0,0
1384,D,NL,15925,85000,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1385,C,NL,9464,47500,2003,330,1,0,0,0,0,0,0,0,0,0,0,0
1386,D,NL,9078,82900,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1387,D,RU,14934,39370,2006,330,1,0,0,0,0,0,0,0,0,0,0,0
1388,F,NL,3904,144000,2016,330,1,0,0,0,0,0,0,0,0,0,0,0
1389,C,DE,17000,39900,2004,330,0,0,0,0,0,0,0,0,0,0,0,0
1390,D,BE,15000,59000,2008,330,1,0,0,0,0,0,0,0,0,0,0,0
1391,D,NL,14351,87500,2007,330,1,0,1,0,0,0,0,0,0,0,0,0
1392,D,NL,13937,60800,2007,330,0,0,0,0,0,0,0,0,0,0,0,0
1394,NG,NL,8,197500,2021,330,0,0,0,0,0,0,0,0,0,0,0,0
1395,D,TR,1,45000,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1396,C,ES,21,34500,2003,330,1,0,0,0,0,0,1,0,0,0,0,0
1397,F,ES,3,173500,2016,330,0,0,0,0,0,0,0,0,0,0,0,0
1398,D,NL,14,59500,2007,330,1,0,0,0,0,0,0,0,0,0,0,0
1399,F,PL,4,182487,2016,330,1,0,0,0,0,0,1,0,0,0,0,0
1400,NG,PL,1,203000,2019,330,0,0,0,0,0,0,0,0,0,0,0,0
1401,D2,RU,6,122928,2018,330,1,0,0,0,0,0,0,0,0,0,0,0
1402,E,IT,10129,167000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1403,F,DE,11000,120000,2015,336,1,0,0,0,0,0,1,0,0,0,0,0
1404,F,DE,10229,122500,2015,336,1,0,0,0,0,0,1,0,0,0,0,0
1405,D,DE,10300,81000,2012,336,1,0,0,0,0,0,1,0,0,0,0,0
1406,E,RO,11318,88235,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1407,E,DE,9500,124500,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1408,E,DE,12500,86950,2013,336,0,0,0,0,0,0,0,0,0,0,0,0
1409,D,RO,13500,73900,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1410,F,IE,9212,100000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1411,E,PL,10500,107330,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1412,D,UA,14000,89000,2009,336,1,0,0,0,0,0,0,0,0,0,0,0
1413,E,DE,7200,125000,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1414,E,GB,9030,93923,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1415,E,PL,13300,74594,2013,336,1,0,0,0,0,0,1,0,0,0,0,0
1416,E,FR,13712,76900,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1417,D2,BE,6070,129883,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1418,D2,BE,8216,120262,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1419,F,NL,8615,134900,2015,336,1,0,0,0,0,0,1,0,0,0,0,0
1420,D2,BE,7719,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1421,F,NL,5638,169000,2017,336,0,0,0,0,0,0,0,0,0,0,0,0
1422,F,PL,16200,98500,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1423,D,TR,12000,85000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1424,D2,BE,6100,135000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1425,D2,BE,8200,130000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1426,F,GB,7294,142611,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1427,E,FI,10045,100000,2011,336,0,0,0,0,0,0,0,0,0,0,0,0
1428,D2,NL,13612,119900,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1429,D,NL,14022,62750,2011,336,0,0,0,0,0,0,0,0,0,0,0,0
1430,D,DE,11250,76000,2011,336,1,0,0,0,0,0,1,0,0,0,0,0
1431,E,PL,11200,48000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1432,D,FR,14807,78000,2010,336,0,0,0,0,0,0,0,0,0,0,0,0
1433,E,NL,7916,149000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1434,F,DE,8900,122000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1435,E,FR,12484,99000,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1436,D,PL,13400,110840,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1437,D,RO,13000,73900,2013,336,0,0,0,0,0,0,1,0,0,0,0,0
1438,E,DE,5532,141711,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1439,D,NL,15624,87900,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1440,E,NL,12859,89000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1441,D2,BE,5302,145000,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1442,F,BE,6216,149000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1443,E,DK,12801,100789,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1444,E,DK,13458,98101,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1445,E,GB,10900,74480,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1446,F,DE,12591,105900,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1447,E,IT,11300,98000,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1448,E,FR,9909,122664,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1449,D2,BE,7608,124000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1450,E,NL,11947,89750,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1451,E,NL,19185,64800,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1452,NG,TR,3102,185000,2020,336,0,0,0,0,0,0,0,0,0,0,0,0
1453,E,DE,9090,94000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1454,D,SE,16187,112100,2010,336,1,0,1,0,0,0,0,0,0,0,0,0
1455,D,HU,18000,79623,2009,336,1,0,1,0,0,0,0,0,0,0,0,0
1456,E,NL,8573,84800,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1457,F,NL,9598,159000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1458,F,GB,7500,139303,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1459,E,FR,10995,99000,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1460,D,UA,1870,140000,2018,336,0,0,0,0,0,0,0,0,0,0,0,0
1461,D,ES,9540,127800,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1462,D2,BE,7607,129000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1463,D,NL,18827,64800,2009,336,0,0,0,0,0,0,0,0,0,0,0,0
1464,F,GB,2883,224719,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1465,E,NL,4684,216068,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1466,E,DE,10866,98900,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1467,E,FI,19188,53000,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1468,E,DE,10890,83900,2012,336,1,0,0,0,0,0,1,0,0,0,0,0
1469,NG,TR,4230,180000,2020,336,0,0,0,0,0,0,0,0,0,0,0,0
1470,NG,PL,2545,220000,2019,336,0,0,0,0,0,0,0,0,0,0,0,0
1471,E,DE,10800,91900,2012,336,1,0,0,0,0,0,1,0,0,0,0,0
1472,F,FI,5950,192000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1473,E,BE,10562,86000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1474,D,DE,11800,77000,2011,336,1,0,0,0,0,0,1,0,0,0,0,0
1475,E,DE,7353,124990,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1476,E,PL,11574,94716,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1477,F,FI,8590,160000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1478,F,FI,8720,160000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1479,F,RO,9116,139950,2016,336,1,0,0,0,0,0,1,0,0,0,0,0
1480,NG,PL,2199,229000,2020,336,0,0,0,1,0,0,0,0,0,0,0,0
1481,E,RO,1200,110000,2019,336,1,0,0,0,0,0,0,0,0,0,0,0
1482,F,NL,8955,148500,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1483,D2,NL,4200,125000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1484,D2,NL,4917,10000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1485,D,DE,18830,65500,2009,336,1,0,0,0,0,0,1,0,0,0,0,0
1486,D2,ES,5200,147000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1487,D,TR,15764,73500,2010,336,0,0,0,0,0,0,0,0,0,0,0,0
1488,D2,BE,7527,129000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1489,F,NO,7600,97000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1490,F,DE,6050,159500,2016,336,1,0,0,0,0,0,1,0,0,0,0,0
1491,D,RU,7800,141622,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1492,D,GB,9374,77169,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1493,E,ES,10700,125000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1494,D,NL,9736,59500,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1495,E,NL,8457,99500,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1496,E,NL,10554,81500,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1497,D,LU,17045,59800,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1498,D,RU,10000,107467,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1499,F,ES,6500,155000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1500,E,LT,7000,75500,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1501,E,NL,12225,78900,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1502,E,NL,9667,109800,2013,336,1,0,0,0,0,0,1,0,0,0,0,0
1503,E,BE,12025,82000,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1504,E,DE,9723,99750,2013,336,1,0,0,0,0,0,1,0,0,0,0,0
1505,E,DE,7358,125900,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1506,D,NL,13227,96800,2011,336,0,0,1,0,0,0,0,0,0,0,0,0
1507,E,NL,4602,159000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1508,E,CH,9766,103045,2013,336,1,0,0,0,0,0,1,0,0,0,0,0
1509,E,CH,9664,101172,2013,336,1,0,0,0,0,0,1,0,0,0,0,0
1510,F,DE,8915,125000,2015,336,1,0,0,0,0,0,1,0,0,0,0,0
1511,E,RO,10037,85000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1512,E,HU,9420,88900,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1513,F,FR,4943,195000,2016,336,0,0,0,0,0,0,0,0,0,0,0,0
1514,E,FR,10991,105000,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1515,E,AT,11514,93500,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1516,E,AT,11416,99000,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1517,E,NL,10100,30000,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1518,F,RO,11700,92000,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1519,D,TR,9750,106000,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1520,E,IS,9720,111579,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1521,F,PL,7864,127514,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1522,F,PL,12603,85514,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1523,F,NL,11850,25000,2016,336,0,0,0,0,0,0,0,0,0,0,0,0
1524,D,NL,17045,67500,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1525,E,NO,8200,74572,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1526,D,TR,18000,57500,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1527,E,NL,11482,80800,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1528,F,DE,4780,187500,2018,336,1,0,0,0,0,0,1,0,0,0,0,0
1529,F,DE,8548,135900,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1530,E,DE,10771,109900,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1531,F,DE,7933,135900,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1532,F,UA,7250,136500,2016,336,1,0,0,0,0,0,1,0,0,0,0,0
1533,E,FR,5568,149000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1534,D,RU,10500,98391,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1535,D2,BE,8293,99000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1536,D,TR,12485,77000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1537,D,TR,9535,99000,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1538,D2,NL,1061,184800,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1539,D2,NL,1148,184800,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1540,D,DE,8280,105500,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1541,F,NL,7850,148500,2016,336,0,0,0,0,0,0,0,0,0,0,0,0
1542,D2,PL,7123,94450,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1543,E,NO,8500,77900,2013,336,0,0,0,0,0,0,0,0,0,0,0,0
1544,F,NL,3904,195000,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1545,F,PL,11201,22,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1546,E,NL,12672,84800,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1547,F,LT,8803,132300,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1548,D,DE,13192,92900,2011,336,0,0,1,0,0,0,0,0,0,0,0,0
1549,D,SE,16648,56789,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1550,D,DE,10517,79900,2010,336,0,0,0,0,0,0,0,0,0,0,0,0
1551,E,NL,10050,77500,2013,336,0,0,0,0,0,0,0,0,0,0,0,0
1552,F,IT,4872,200000,2017,336,0,0,0,0,0,0,0,0,0,0,0,0
1553,F,IT,4624,205000,2017,336,0,0,0,0,0,0,0,0,0,0,0,0
1554,F,SE,7500,174130,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1555,D,IT,11500,70000,2011,336,1,0,0,0,0,0,1,0,0,0,0,0
1556,F,DE,7932,135000,2016,336,1,0,0,0,0,0,1,0,0,0,0,0
1557,F,BE,2300,195000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1558,F,BE,2689,234000,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1559,E,DK,9580,128022,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1560,D,IT,13500,70000,2010,336,0,0,0,0,0,0,0,0,0,0,0,0
1561,E,NL,9072,81800,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1562,D,CZ,14300,75000,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1563,E,NL,10791,89800,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1564,F,DE,5473,169000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1565,D,NL,9862,58500,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1566,D,NL,8922,62500,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1567,D,BE,6316,129000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1568,D,BE,5697,129000,2018,336,1,0,0,0,0,0,0,0,0,0,0,0
1569,D,NL,9215,64500,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1570,D,NL,9302,59500,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1571,D,NL,9464,62500,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1572,E,NL,11873,79800,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1573,F,DE,7153,143500,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1574,D,EE,13177,79500,2011,336,0,0,1,0,0,0,0,0,0,0,0,0
1575,NG,NL,1238,189900,2019,336,0,0,0,0,0,0,0,0,0,0,0,0
1576,E,DE,11500,105000,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1577,E,DE,6943,94000,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1578,F,DE,11786,87563,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1579,D,ES,5180,185000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1580,D,PL,13188,78856,2010,336,1,0,1,0,0,0,0,0,0,0,0,0
1581,E,ES,8730,170000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1582,E,PL,6981,117506,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1583,E,PL,10687,86408,2012,336,1,0,0,0,0,0,0,0,0,0,0,0
1584,E,PL,8908,90851,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1585,E,DE,6800,129000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1586,E,DE,10770,99900,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1587,D2,TR,16165,80000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1588,D2,BE,4926,141500,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1589,E,DE,10500,99950,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1590,D,DE,9417,96000,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1591,D,DE,8280,105500,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1592,F,ES,5767,188000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1593,E,UK,7096,113636,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1594,F,ES,5455,189900,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1595,E,NL,9066,99750,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1596,D,SE,11036,86547,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1597,F,PL,5375,175037,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1598,F,PL,2710,219907,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1599,E,PL,9008,89744,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1600,D,DE,12219,67900,2010,336,0,0,0,0,0,0,0,0,0,0,0,0
1601,E,DE,7350,129000,2014,336,1,0,0,0,0,0,1,0,0,0,0,0
1602,E,ES,9738,133500,2012,336,0,0,0,0,0,0,0,0,0,0,0,0
1603,E,FI,14000,115000,2015,336,0,0,0,0,0,0,0,0,0,0,0,0
1604,E,FI,10680,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1605,E,IT,9336,147000,2014,336,0,0,0,0,0,0,0,0,0,0,0,0
1606,F,LT,8797,132000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1607,D,PL,8500,144200,2009,336,1,0,0,0,0,0,1,0,0,0,0,0
1608,E,EE,11869,84500,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1609,D,NL,16910,56800,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1610,D2,BE,6539,137500,2016,336,1,0,0,0,0,0,0,0,0,0,0,0
1611,D,PL,13000,65000,2012,336,1,0,0,0,0,0,1,0,0,0,0,0
1612,D2,PL,7119,108500,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1613,D,NL,10163,58500,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1614,D,NL,11300,58000,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1615,E,NO,13070,88938,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1616,D,NL,17284,93800,2011,336,0,0,1,0,0,0,0,0,0,0,0,0
1617,E,NO,10200,83430,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1618,D,TR,14663,74000,2013,336,1,0,0,0,0,0,0,0,0,0,0,0
1619,D2,NL,8678,126000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1620,D,UA,9862,85000,2011,336,1,0,0,0,0,0,0,0,0,0,0,0
1621,D2,BE,6682,135000,2015,336,1,0,0,0,0,0,0,0,0,0,0,0
1622,E,NL,8411,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0,0
1623,D,NL,9319,62500,2010,336,1,0,0,0,0,0,0,0,0,0,0,0
1624,E,NL,13256,114500,2013,336,0,0,1,0,0,0,0,0,0,0,0,0
1625,D,NL,5,144800,2018,336,0,0,0,0,0,0,0,0,0,0,0,0
1626,D,UA,6,178200,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1627,D,NL,5,159800,2018,336,0,0,1,0,0,0,0,0,0,0,0,0
1628,D2,TR,3,180000,2017,336,1,0,0,0,0,0,0,0,0,0,0,0
1629,D,NL,5,169800,2018,336,0,0,1,0,0,0,0,0,0,0,0,0
1630,K,ES,1,3719,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1631,H,NL,4,91200,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1632,M,AT,5,120000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1633,M,FR,5,150000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1634,M,FR,6,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1635,GC,DE,7,147500,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1636,K,FR,9,80000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1637,M,UK,9,80536,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1638,H,DE,11,59750,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1639,M,UK,14,60237,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1640,M,NL,300,178000,2020,950,0,0,0,0,0,0,0,0,0,0,0,0
1641,G,DE,450,141000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1642,M,DE,608,172000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1643,M,CZ,803,161522,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1644,GC,FR,1015,165000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1645,GC,DE,1017,149000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1646,GC,PL,1023,165500,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1647,GC,DE,1100,139000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1648,GC,AT,1250,142000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1649,GC,FR,1469,180000,2020,950,0,0,0,0,0,0,0,0,0,0,0,0
1650,GC,FR,1529,167000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1651,M,PL,1621,172823,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1652,GC,PL,1688,117000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1653,GC,PL,1699,128700,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1654,H,PL,1728,56660,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1655,M,DE,2060,91000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1656,M,BE,2072,167000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1657,GC,FR,2083,155000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1658,GC,GB,2130,148508,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1659,M,DE,2146,124900,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
