,working_hours,location,model,extension,const_year,price
2245,6185,NL,D6,N,2017,169500
2246,3600,DE,D6,K,2018,177600
2247,8800,BE,D6,T,2012,140000
2248,13200,GR,D6,R,2007,98000
2249,11222,PL,D6,R,2006,78986
2250,12100,HU,D6,T,2012,111977
2251,20071,NL,D6,M,2002,34800
2252,15000,GB,D6,R,2004,46455
2253,3290,GB,D6,N,2011,164729
2254,8805,BE,D6,T,2012,131501
2255,6775,BE,D6,R,2018,165000
2256,9800,RO,D6,N,2011,64900
2257,22719,IT,D6,R,2002,57000
2258,6779,DE,D6,T,2010,104890
2259,7800,SK,D6,T,2016,165000
2260,16000,GB,D6,T,2012,83480
2261,11248,GB,D6,T,2015,125309
2262,6457,GB,D6,N,2015,140823
2263,7339,BE,D6,T,2012,95000
2264,14900,BE,D6,T,2011,64900
2265,7004,GB,D6,T,2016,155144
2266,7274,GB,D6,N,2015,113375
2267,7384,GB,D6,N,2015,106811
2268,21000,GB,D6,R,2006,61759
2269,10086,GB,D6,T,2018,155144
2270,17911,FI,D6,R,2002,48000
2271,16000,TR,D6,R,2012,90000
2272,5036,GB,D6,T,2012,175417
2273,11238,NL,D6,N,2012,91500
2274,10249,NL,D6,T,2015,114000
2275,4053,BE,D6,T,2016,195000
2276,2500,NL,D6,T,2012,177000
2277,5400,PL,D6,N,2012,115576
2278,10900,GB,D6,T,2011,119001
2279,7410,NO,D6,T,2010,113403
2280,2450,FI,D6,K,2016,145000
2281,2380,UA,D6,M,2020,180000
2282,13500,UA,D6,R,2007,104000
2283,9461,PL,D6,T,2019,222000
2284,7294,BE,D6,T,2014,129000
2285,5400,PL,D6,N,2013,117700
2286,3620,FR,D6,K,2013,70000
2287,20000,HU,D6,N,2007,70000
2288,19382,HU,D6,M,2002,25000
2289,9331,BE,D6,T,2010,84000
2290,13494,NL,D6,R,2007,64900
2291,10742,NL,D6,N,2009,69500
2292,11438,NL,D6,N,2007,49800
2293,13620,HU,D6,M,2002,38972
2294,5896,DE,D6,N,2013,117890
2295,7621,IT,D6,N,2005,78000
2296,16250,ES,D6,R,2003,95000
2297,9699,ES,D6,K,2014,86000
2298,19662,HU,D6,R,2006,77000
2299,9500,RO,D6,R,2011,49000
2300,13500,DE,D6,T,2014,95900
2301,3975,DE,D6,N,2012,139950
2302,14324,GB,D6,T,2014,90000
2303,14874,GB,D6,N,2013,75000
2304,9316,LT,D6,N,2011,72500
2305,13537,DE,D6,N,2015,79500
2306,11700,BE,D6,T,2012,69000
2307,18000,UA,D6,M,2002,65000
2308,10400,NL,D6,N,2016,154000
2309,4661,DE,D6,N,2017,179900
2310,11000,LV,D6,R,2007,73500
2311,15700,SE,D6,R,2007,75913
2312,11000,RU,D6,R,2007,100399
2313,17400,PL,D6,N,2007,43110
2314,7176,PL,D6,N,2017,154700
2315,19083,PL,D6,N,2007,59264
2316,5874,FR,D6,N,2012,160000
2317,8956,BE,D6,N,2012,94000
2318,13752,DE,D6,T,2011,86000
2319,14200,HU,D6,R,2007,60500
2320,3540,DE,D6,N,2017,179000
2321,9223,BE,D6,N,2011,84900
2322,5487,FR,D6,N,2014,165000
2323,5060,RO,D6,N,2006,138000
2324,14500,GE,D6,N,2006,53500
2325,12010,BE,D6,N,2013,99000
2326,8865,NO,D6,T,2016,175173
2327,13873,NL,D6,N,2003,43000
2328,2923,DE,D6,K,2013,79900
2329,3614,DE,D6,K,2013,78900
2330,13302,UA,D6,N,2008,73110
2331,8321,UK,D6,T,2016,155666
2332,2800,PL,D6,K,2018,118475
2333,16600,NL,D6,N,2005,49500
2334,19000,TR,D6,R,2004,68000
2335,12370,UA,D6,T,2013,159000
2336,7803,GE,D6,T,2013,154186
2337,10472,NL,D6,N,2012,97500
2338,7335,NL,D6,K,2016,89500
2339,4273,FR,D6,T,2012,110000
2340,17097,DE,D6,R,2007,55000
2341,6440,DE,D6,K,2015,81500
2342,5583,NL,D6,N,2014,112000
2343,9980,DE,D6,R,2003,65000
2344,8684,UK,D6,T,2014,112674
2345,8195,NL,D6,T,2015,129500
2346,12100,DE,D6,N,2007,61900
2347,11000,ES,D6,R,2007,91500
2348,12580,ES,D6,T,2012,65000
2349,10200,ES,D6,T,2014,72000
2350,16500,UA,D6,N,2013,101000
2351,11400,DE,D6,N,2008,53000
2352,6980,NL,D6,R,2007,71500
2353,2467,FR,D6,N,2019,220000
2354,7000,LT,D6,N,2009,59000
2355,4600,LT,D6,N,2013,72000
2356,23006,HU,D6,N,2005,54640
2357,13976,PL,D6,N,2012,80000
2358,10500,ES,D6,R,2008,70000
2359,21000,RO,D6,R,2002,31900
2360,20342,PL,D6,N,2010,71000
2361,10065,NL,D6,T,2008,67500
2362,17901,NL,D6,N,2010,59000
2363,8795,NL,D6,N,2005,59500
2364,11000,RU,D6,T,2011,162607
2365,9751,ES,D6,N,2013,158000
2366,3041,IT,D6,K,2017,159000
2367,14418,LT,D6,K,2008,46000
2368,8940,EE,D6,K,2012,68000
2369,18282,NL,D6,N,2008,49500
2370,17459,FR,D6,M,2002,42000
2371,8963,NL,D6,K,2010,52800
2372,12475,NO,D6,T,2013,104047
2373,7500,PL,D6,R,2008,92107
2374,18629,IT,D6,N,2006,15000
2375,16409,IT,D6,N,2003,15000
2376,20629,PL,D6,N,2010,43000
2377,3564,PL,D6,N,2018,219489
2378,10865,NL,D6,T,2011,89500
2379,4820,FR,D6,N,2014,152000
2380,4592,LT,D6,K,2017,110400
2381,4756,DE,D6,T,2016,175000
2382,11500,HU,D6,N,2013,103000
2383,11506,NL,D6,N,2007,43500
2384,13332,NL,D6,R,2005,59800
2385,13074,NL,D6,R,2007,62900
2386,16640,NL,D6,N,2005,47900
2387,13215,PL,D6,N,2013,94990
2388,16000,PL,D6,N,2007,57586
2389,7053,NL,D6,N,2017,165000
2390,12769,NL,D6,N,2014,78000
2391,16496,NL,D6,R,2008,57900
2392,11600,PL,D6,R,2008,52000
2393,7946,FR,D6,N,2013,110000
2394,4956,FR,D6,N,2018,205000
2395,2300,LT,D6,K,2018,139500
2396,13183,NL,D6,N,2014,79500
2397,13200,DE,D6,R,2004,78900
2398,5040,DE,D6,T,2016,198000
2399,17700,PL,D6,N,2006,35000
2400,20824,LV,D6,N,2003,42000
2401,3621,RU,D6,K,2013,119591
2402,8600,DE,D6,R,2005,71500
2403,3900,FR,D6,T,2016,225000
2404,13834,NL,D6,T,2008,75900
2405,11456,NL,D6,R,2008,74500
2406,8766,NL,D6,T,2015,129500
2407,4300,SE,D6,N,2017,214838
2408,8026,FR,D6,N,2014,127000
2409,16694,PL,D6,N,2006,53470
2410,9450,FR,D6,R,2002,64500
2411,10300,FI,D6,T,2011,129000
2412,12311,NL,D6,T,2012,93500
2413,9400,ES,D6,T,2015,125000
2414,15000,ES,D6,R,2007,75000
2415,9650,CZ,D6,K,2011,88702
2416,7883,FR,D6,N,2011,83900
2417,15202,NL,D6,N,2005,47800
2418,6345,FR,D6,T,2015,215000
2419,4443,FR,D6,T,2014,230000
2420,7500,GB,D6,T,2013,135000
2421,3537,PL,D6,N,2019,184000
2422,10189,FR,D6,N,2012,84500
2423,13026,NL,D6,R,2014,72800
2424,23890,GR,D6,R,2003,74000
2425,11407,NL,D6,N,2013,92500
2426,12900,PL,D6,T,2015,87000
2427,6400,PL,D6,K,2015,92000
2428,10000,PL,D6,N,2008,71000
2429,8700,BG,D6,N,2012,160000
2430,9246,FR,D6,N,2014,150000
2431,2384,CH,D6,N,2019,221732
2432,17167,PL,D6,R,2002,48051
2433,17270,PL,D6,N,2007,58991
2434,9509,RU,D6,N,2012,150474
2435,12500,DK,D6,N,2008,23585
2436,4993,FR,D6,T,2010,150000
2437,13576,NL,D6,N,2015,92500
2438,10462,NL,D6,N,2016,109000
2439,6775,DE,D6,K,2011,89000
2440,8903,NL,D6,T,2011,76900
2441,15593,NL,D6,K,2010,52800
2442,8176,FR,D6,N,2012,87000
2443,8892,FR,D6,N,2011,88000
2444,11900,PL,D6,N,2010,57500
2445,15013,LT,D6,K,2008,49000
2446,22355,NL,D6,N,2006,47800
2447,11626,NL,D6,K,2011,76500
2448,9300,EE,D6,N,2010,39000
2449,7345,BE,D6,N,2015,119000
2450,13338,NL,D6,K,2013,69500
2451,2238,DE,D6,K,2018,145000
2452,13575,NL,D6,R,2007,62900
2453,8017,DE,D6,R,2006,69500
2454,7505,AT,D6,K,2014,123000
2455,7581,RO,D6,T,2014,110500
2456,14803,PL,D6,N,2007,74550
2457,8959,NL,D6,K,2010,43000
2458,8660,FI,D6,K,2008,110102
2459,10735,HU,D6,N,2014,134625
2460,7700,IT,D6,N,2014,115000
2461,4000,CZ,D6,K,2018,158000
2462,9032,RO,D6,K,2007,79900
2463,11967,AT,D6,N,2006,61800
2464,12831,PL,D6,M,2002,35740
2465,22897,HU,D6,N,2005,68958
2466,15620,PL,D6,N,2007,58500
2467,20450,RU,D6,R,2010,81813
2468,7296,PL,D6,N,2014,112643
2469,17000,RU,D6,R,2012,86626
2470,5920,PL,D6,N,2014,150165
2471,9900,ES,D6,K,2008,69500
2472,9600,RO,D6,N,2014,125000
2473,19500,NL,D6,R,2003,50000
2474,16380,PL,D6,R,2008,58000
2475,10600,SE,D6,T,2010,102999
2476,10145,NO,D6,T,2013,130269
2477,2100,HU,D6,T,2015,175000
2478,15900,BE,D6,T,2010,69900
2479,10500,PL,D6,N,2008,64000
2480,12500,RU,D6,N,2013,92100
2481,13264,PL,D6,N,2012,79731
2482,11500,HU,D6,M,2002,44900
2483,9500,RO,D6,R,2009,49000
2484,6200,LT,D6,K,2010,58500
2485,14745,PL,D6,N,2007,64440
2486,6730,PL,D6,N,2016,176063
2487,10800,SE,D6,N,2011,117603
2488,11126,HU,D6,K,2014,103035
2489,13900,ES,D6,T,2011,100000
2490,20400,FI,D6,R,2007,71000
2491,11000,RO,D6,N,2009,46500
2492,7942,PL,D6,K,2016,73108
2493,11000,SE,D6,N,2013,111994
2494,6805,IT,D6,T,2017,187500
2495,3276,UK,D6,N,2019,215251
2496,8854,UK,D6,T,2015,127115
2497,9328,DE,D6,T,2010,107900
2498,3600,RO,D6,N,2009,31000
2499,7343,HU,D6,N,2015,129100
2500,16000,PL,D6,N,2009,77400
2501,13083,PL,D6,N,2008,60830
2502,10459,UA,D6,T,2011,85000
2503,9500,UA,D6,R,2005,65900
2504,19072,NL,D6,N,2006,46800
2505,14952,NL,D6,R,2007,65000
2506,6058,PL,D6,T,2018,169574
2507,15415,UA,D6,N,2012,99000
2508,21000,PL,D6,T,2008,61470
2509,9900,RO,D6,M,2003,36000
2510,9047,BE,D6,T,2009,96000
2511,6658,DE,D6,K,2016,115000
2512,9265,FR,D6,N,2012,89600
2513,17095,PL,D6,N,2007,65250
2514,7942,PL,D6,K,2013,72010
2515,10601,FR,D6,N,2011,84000
2516,12300,SE,D6,T,2009,68602
2517,20580,ES,D6,R,2003,65000
2518,7454,SK,D6,T,2016,176000
2519,5652,PL,D6,M,2003,67290
2520,14135,NO,D6,T,2010,96496
2521,12000,UA,D6,N,2005,75300
2522,15700,PL,D6,N,2008,58660
2523,14000,PL,D6,M,2002,88520
2524,11800,UA,D6,N,2007,88000
2525,21736,NL,D6,N,2008,47000
2526,10000,RO,D6,N,2013,125000
2527,4500,LT,D6,K,2014,60500
2528,16330,PL,D6,R,2007,52680
2529,12000,UA,D6,T,2012,130500
2530,11200,UA,D6,T,2011,128000
2531,9232,IT,D6,N,2007,79000
2532,15998,NL,D6,T,2010,69800
2533,22000,UA,D6,R,2002,89000
2534,16000,UA,D6,R,2006,97000
2535,12000,UA,D6,T,2009,120000
2536,3800,PL,D6,K,2007,89650
2537,9336,PL,D6,N,2011,87430
2538,11770,NL,D6,T,2008,85000
2539,4892,DE,D6,N,2017,169000
2540,6946,DE,D6,T,2014,123900
2541,8020,DE,D6,T,2014,129000
2542,11200,ES,D6,N,2007,82000
2543,8971,FR,D6,T,2008,79900
2544,4800,LT,D6,N,2013,75500
2545,4332,DE,D6,N,2014,136000
2546,10600,DE,D6,T,2013,108000
2547,6016,DE,D6,N,2016,149889
2548,3694,FR,D6,T,2016,225000
2549,10000,IT,D6,T,2009,77000
2550,12000,PL,D6,N,2008,70892
2551,9861,LV,D6,N,2004,40000
2552,10000,PL,D6,R,2002,44286
2553,10822,PL,D6,T,2013,100800
2554,17500,ES,D6,T,2013,65000
2555,17500,FI,D6,R,2002,44355
2556,10285,RU,D6,T,2008,88811
2557,19200,PL,D6,N,2006,59372
2558,9900,RU,D6,R,2014,156740
2559,13900,PL,D6,K,2010,61588
2560,3606,PL,D6,N,2017,209797
2561,15200,PL,D6,N,2010,63582
2562,8435,EE,D6,N,2004,85000
2563,11050,PL,D6,K,2007,67000
2564,13743,ES,D6,T,2011,84900
2565,13000,PL,D6,N,2012,87951
2566,11430,PL,D6,N,2010,79743
2567,12000,ES,D6,R,2002,65000
2568,9000,RO,D6,K,2009,49900
2569,3057,PL,D6,N,2019,208000
2570,3328,PL,D6,N,2019,197000
2571,19070,PL,D6,N,2007,59340
2572,2318,IT,D6,N,2013,125000
2573,15000,RU,D6,N,2009,67281
2574,11350,FI,D6,R,2007,73000
2575,8400,LT,D6,R,2002,35500
2576,6600,LT,D6,R,2004,34900
2577,7000,LT,D6,K,2010,57800
2578,9900,LT,D6,K,2010,52500
2579,10000,LT,D6,N,2010,46500
2580,10000,LT,D6,N,2007,42500
2581,17954,NL,D6,N,2007,59800
2582,7000,LT,D6,T,2011,78000
2583,9188,BE,D6,N,2013,109000
2584,8262,DE,D6,T,2015,129900
2585,18216,NL,D6,T,2008,59800
2586,4400,RO,D6,T,2014,118000
2587,10669,DE,D6,N,2010,66500
2588,2900,DE,D6,N,2018,189000
2589,6594,BE,D6,T,2015,152000
2590,6502,NL,D6,R,2007,25000
2591,8960,DE,D6,T,2011,69748
2592,14442,DE,D6,T,2008,65000
2593,4823,DE,D6,N,2017,175000
2594,7336,GB,D6,N,2015,103000
2595,13493,NL,D6,R,2007,54500
2596,1960,NL,D6,N,2019,199500
2597,9420,CH,D6,M,2002,67369
2598,13331,NL,D6,R,2005,52500
2599,8854,NL,D6,R,2008,56750
2600,15324,NL,D6,T,2010,73900
2601,6468,DE,D6,T,2016,188200
2602,5256,DE,D6,K,2017,129900
2603,8966,UK,D6,N,2014,110446
2604,4908,NL,D6,T,2017,182500
2605,10055,NL,D6,R,2011,71700
2606,14471,NL,D6,R,2006,49800
2607,16696,NL,D6,M,2002,42500
2608,15725,NL,D6,R,2006,48500
2609,13337,NL,D6,T,2009,64950
2610,10100,NL,D6,T,2013,175000
2611,11200,NL,D6,T,2011,77500
2612,11221,NL,D6,T,2008,72000
2613,10863,NL,D6,T,2011,104900
2614,15135,NL,D6,N,2011,74800
2615,18000,DE,D6,N,2014,144000
2616,12000,DE,D6,N,2014,93900
2617,3745,NL,D6,R,2014,89800
2618,8455,NL,D6,N,2011,90500
2619,3933,NL,D6,R,2014,87800
2620,11000,NL,D6,N,2007,56900
2621,3570,DE,D6,K,2017,139900
2622,10032,CH,D6,R,2002,89500
2623,8121,LU,D6,R,2006,90000
2624,18743,LU,D6,N,2012,65600
2625,7950,LU,D6,N,2006,63600
2626,7935,DE,D6,T,2013,117000
2627,8560,DE,D6,T,2015,127500
2628,10997,DE,D6,N,2012,99500
2629,10189,DE,D6,N,2012,99600
2630,12489,LU,D6,N,2010,79900
2631,8521,LU,D6,R,2005,69500
2632,9668,LU,D6,T,2015,117900
2633,14367,LU,D6,R,2012,75000
2634,7581,LU,D6,T,2014,114600
2635,5586,LU,D6,N,2014,117000
2636,6322,IT,D6,N,2017,160000
2637,8649,IT,D6,N,2015,120000
2638,440,DE,D6,K,2018,185000
2639,2,DE,D6,K,2018,145000
2640,6,DE,D6,T,2016,188200
2641,5,DE,D6,K,2017,129900
2642,8,DE,D6,T,2014,129000
2643,4,DE,D6,N,2014,136000
2644,11,AT,D6,N,2007,61800
2645,13,FR,D6,R,2007,55000
2646,5,FR,D6,N,2017,195000
2647,3,FR,D6,N,2014,180000
2648,10,SE,D6,T,2010,103333
2649,16,RU,D6,R,2017,119113
2650,3,PL,D6,N,2019,224000
2651,8,PT,D6,T,2008,134000
2652,12,FR,D6,R,2007,67000
2653,11,FR,D6,R,2007,75000
2654,6,PL,D6,N,2016,175870
2655,9,RU,D6,R,2014,156720
2656,5,PL,D6,N,2014,149000
2657,14,PT,D6,R,2005,120000
2658,3,UK,D6,K,2015,116400
2659,3,PL,D6,N,2017,209627
2660,2,PL,D6,N,2019,209000
2661,3,DE,D6,K,2017,139900
2662,4,DE,D6,N,2017,175000
2663,1,PL,M318,C,2005,41890
2664,1,PL,M318,C,2005,41982
2665,3,DE,M318,F,2015,116000
2666,4,DE,M318,F,2016,112000
2667,5,PL,M318,D,2012,102732
2668,8,ES,M318,F,2014,106500
2669,8,ES,M318,D,2014,124500
2670,11,PL,M318,D,2009,66384
2671,12,PL,M318,D,2011,63772
2672,527,PL,M318,F,2014,168107
2673,1788,DE,M318,F,2016,139500
2674,2652,FR,M318,F,2016,150000
2675,2656,PL,M318,F,2018,124500
2676,2674,PL,M318,F,2016,153000
2677,2682,DE,M318,F,2016,124900
2678,2687,NL,M318,F,2016,139500
2679,3200,ES,M318,F,2019,155000
2680,4142,PL,M318,F,2015,129000
2681,4181,CH,M318,F,2015,149696
2682,4280,ES,M318,F,2017,147000
2683,4475,LV,M318,F,2018,130000
2684,4829,ES,M318,D,2010,100000
2685,4883,ES,M318,D,2010,100000
2686,5048,LT,M318,F,2014,125000
2687,5101,DE,M318,F,2016,115000
2688,5141,FI,M318,F,2018,99000
2689,5148,GR,M318,D,2012,92000
2690,5409,NL,M318,D,2012,77900
2691,5411,HU,M318,D,2012,85650
2692,5589,NL,M318,F,2017,119500
2693,5768,DE,M318,F,2015,93900
2694,5865,PL,M318,D,2012,102732
2695,5900,PL,M318,F,2015,107400
2696,5958,DE,M318,D,2012,88000
2697,5963,DE,M318,D,2012,85000
2698,5968,DE,M318,D,2012,82500
2699,6050,FR,M318,D,2010,99000
2700,6200,PL,M318,F,2015,118600
2701,6250,PL,M318,D,2012,87726
2702,6500,DE,M318,D,2008,79900
2703,6589,DE,M318,F,2015,95900
2704,6751,HU,M318,F,2017,123230
2705,6800,PL,M318,F,2017,99000
2706,6831,PL,M318,F,2016,126000
2707,7000,PL,M318,D,2013,100000
2708,7000,LT,M318,D,2011,41500
2709,7080,DE,M318,F,2015,87900
2710,7214,DE,M318,F,2016,99000
2711,7300,PL,M318,F,2015,94000
2712,7310,NL,M318,F,2015,86800
2713,7539,PL,M318,F,2016,123000
2714,7543,DE,M318,F,2016,100500
2715,7600,UA,M318,D,2007,45000
2716,7700,ES,M318,D,2013,89000
2717,7738,BE,M318,D,2013,65000
2718,7791,HU,M318,F,2016,115360
2719,7820,NO,M318,F,2015,105251
2720,8000,PL,M318,F,2015,89708
2721,8000,SK,M318,F,2016,157000
2722,8124,NL,M318,C,2004,34500
2723,8130,PL,M318,C,2004,33500
2724,8300,DE,M318,D,2012,55000
2725,8314,DE,M318,D,2010,65000
2726,8497,AT,M318,C,2004,32900
2727,8500,PL,M318,F,2015,87804
2728,8575,DE,M318,C,2006,42500
2729,8619,HU,M318,C,2007,52000
2730,8630,PL,M318,F,2015,103000
2731,8914,IT,M318,D,2012,88000
2732,8915,PL,M318,F,2016,100000
2733,8920,PL,M318,F,2016,99000
2734,9000,DE,M318,C,2004,29500
2735,9197,DE,M318,C,2004,37900
2736,9200,PL,M318,D,2011,63670
2737,9228,LT,M318,C,2007,34000
2738,9231,LT,M318,C,2007,34500
2739,9243,DE,M318,D,2012,69900
2740,9360,DE,M318,D,2014,74500
2741,9384,NL,M318,C,2003,38900
2742,9400,DE,M318,D,2010,49000
2743,9502,NL,M318,D,2010,54250
2744,9547,LT,M318,C,2007,34500
2745,9600,DE,M318,D,2011,65000
2746,9690,CH,M318,D,2011,52900
2747,9703,DE,M318,D,2011,67900
2748,9731,DE,M318,F,2015,92000
2749,9900,PL,M318,D,2012,70243
2750,10000,DE,M318,D,2009,57773
2751,10000,PL,M318,D,2008,52590
2752,10000,RO,M318,D,2009,65000
2753,10050,PL,M318,D,2013,68500
2754,10106,NL,M318,D,2011,62000
2755,10134,DE,M318,D,2014,79000
2756,10178,NL,M318,D,2013,66800
2757,10200,DE,M318,D,2008,48500
2758,10220,PL,M318,D,2011,70700
2759,10250,DE,M318,D,2014,69900
2760,10356,PL,M318,D,2012,52890
2761,10363,NL,M318,F,2016,79500
2762,10382,DE,M318,D,2013,65000
2763,10500,PL,M318,D,2011,57478
2764,10500,DE,M318,D,2011,67500
2765,10526,NL,M318,C,2004,41900
2766,10600,PL,M318,D,2012,62684
2767,10667,DE,M318,D,2008,55950
2768,10670,PL,M318,D,2010,56154
2769,10694,NL,M318,D,2007,53800
2770,10740,DE,M318,C,2003,44500
2771,10995,PL,M318,D,2012,64208
2772,11000,UA,M318,D,2008,83200
2773,11000,PL,M318,F,2016,96369
2774,11006,NL,M318,D,2008,50900
2775,11058,UA,M318,D,2012,83000
2776,11228,PL,M318,C,2006,39775
2777,11300,PL,M318,D,2013,69480
2778,11384,PL,M318,D,2009,66384
2779,11500,DE,M318,D,2009,60000
2780,11660,LV,M318,F,2014,86000
2781,11700,DE,M318,D,2007,53000
2782,11809,PL,M318,C,2006,44050
2783,12000,RO,M318,D,2008,53500
2784,12000,ES,M318,D,2008,65000
2785,12040,NL,M318,C,2005,39000
2786,12069,SI,M318,D,2011,60000
2787,12258,NL,M318,C,2004,37500
2788,12400,HU,M318,D,2013,62500
2789,12423,NL,M318,D,2009,54900
2790,12465,PL,M318,D,2013,60500
2791,12550,NL,M318,D,2012,61800
2792,12556,PL,M318,D,2011,63772
2793,12823,NL,M318,D,2014,62800
2794,12932,DE,M318,D,2008,49000
2795,12968,NL,M318,D,2012,64000
2796,12975,DE,M318,C,2006,42500
2797,13190,NL,M318,D,2012,69900
2798,13346,PL,M318,C,2004,29000
2799,13500,NL,M318,C,2006,54000
2800,13682,BE,M318,D,2010,59500
2801,13874,NL,M318,C,2004,39800
2802,14111,NL,M318,D,2008,46900
2803,14460,BE,M318,D,2009,54950
2804,15000,ES,M318,C,2005,55000
2805,15580,PL,M318,D,2011,32000
2806,15757,DE,M318,C,2005,42900
2807,16394,BE,M318,D,2009,44500
2808,16470,DE,M318,C,2004,34900
2809,16800,NL,M318,D,2010,51900
2810,17420,NL,M318,D,2011,46800
2811,18000,PL,M318,C,2005,40180
