extension,CR,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,H,ME,XE,LGP,XL,3B,4F,MH
M,,NL,4988,199500,2019,966,,,,,,,,,,0.0,,,,,
M,,ES,7400,139000,2015,966,,,,,,,,,,0.0,,,,,
K,,PL,13611,90499,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,25000,95500,2017,966,,,,,,,,,,1.0,,,,,
K,,NL,13313,79800,2014,966,,,,,,,,,,1.0,,,,,
M,,ES,9925,150000,2016,966,,,,,,,,,,0.0,,,,,
H,,UK,17500,89870,2010,966,,,,,,,,,,0.0,,,,,
K,,NL,13759,73900,2012,966,,,,,,,,,,0.0,,,,,
M,,AT,8514,163000,2017,966,,,,,,,,,,1.0,,,,,
H,,TR,33625,72000,2014,966,,,,,,,,,,0.0,,,,,
K,,NL,9702,84900,2013,966,,,,,,,,,,1.0,,,,,
M,,FR,4909,230000,2019,966,,,,,,,,,,0.0,,,,,
M,,RO,14799,98900,2016,966,,,,,,,,,,0.0,,,,,
K,,SK,8300,98000,2014,966,,,,,,,,,,0.0,,,,,
K,,DE,14623,76500,2013,966,,,,,,,,,,1.0,,,,,
K,,NL,14848,85000,2012,966,,,,,,,,,,0.0,,,,,
K,,FR,8230,109000,2014,966,,,,,,,,,,0.0,,,,,
M,,AT,9590,159000,2017,966,,,,,,,,,,1.0,,,,,
M,,NL,16034,99500,2014,966,,,,,,,,,,1.0,,,,,
K,,DE,13300,73000,2013,966,,,,,,,,,,0.0,,,,,
K,,CZ,12700,83000,2012,966,,,,,,,,,,0.0,,,,,
K,,NL,18472,74500,2014,966,,,,,,,,,,0.0,,,,,
L,,ES,12490,214534,2017,966,,,,,,,,,,0.0,,,,,
M,,GB,6742,188339,2015,966,,,,,,,,,,1.0,,,,,
H,,TR,18000,65000,2008,966,,,,,,,,,,0.0,,,,,
M,,ES,8359,129000,2018,966,,,,,,,,,,1.0,,,,,
M,,ES,3069,145000,2015,966,,,,,,,,,,1.0,,,,,
K,,NL,11971,79900,2013,966,,,,,,,,,,1.0,,,,,
L,,ES,11630,224719,2017,966,,,,,,,,,,0.0,,,,,
H,,BE,5451,93000,2010,966,,,,,,,,,,0.0,,,,,
M,,GB,9894,119411,2018,966,,,,,,,,,,0.0,,,,,
K,,NL,13791,72800,2013,966,,,,,,,,,,1.0,,,,,
G,,DE,15238,79000,2004,966,,,,,,,,,,0.0,,,,,
M,,FR,13954,135268,2012,966,,,,,,,,,,0.0,,,,,
L,,ES,12820,210961,2017,966,,,,,,,,,,0.0,,,,,
M,,NL,7374,129500,2016,966,,,,,,,,,,0.0,,,,,
K,,PT,12200,78500,2013,966,,,,,,,,,,1.0,,,,,
K,,NL,14050,71500,2013,966,,,,,,,,,,0.0,,,,,
M,,RO,8498,116900,2014,966,,,,,,,,,,0.0,,,,,
K,,LV,18000,79000,2011,966,,,,,,,,,,0.0,,,,,
M,,DE,10076,105000,2017,966,,,,,,,,,,1.0,,,,,
K,,HU,14390,76600,2012,966,,,,,,,,,,0.0,,,,,
M,,NL,13298,92500,2015,966,,,,,,,,,,1.0,,,,,
M,,PL,3087,211000,2019,966,,,,,,,,,,0.0,,,,,
G,,GB,21071,59044,2002,966,,,,,,,,,,0.0,,,,,
M,,NL,8230,129000,2017,966,,,,,,,,,,1.0,,,,,
H,,TR,28000,70000,2006,966,,,,,,,,,,0.0,,,,,
H,,TR,40000,70000,2008,966,,,,,,,,,,0.0,,,,,
M,,RO,9746,84500,2015,966,,,,,,,,,,0.0,,,,,
H,,UA,1570,145000,2018,966,,,,,,,,,,0.0,,,,,
M,,DE,8077,136900,2018,966,,,,,,,,,,1.0,,,,,
K,,NL,9607,79500,2013,966,,,,,,,,,,0.0,,,,,
K,,ES,12500,96500,2012,966,,,,,,,,,,0.0,,,,,
M,,DE,6800,135000,2017,966,,,,,,,,,,1.0,,,,,
H,,TR,20000,98000,2014,966,,,,,,,,,,0.0,,,,,
K,,DE,14700,89000,2013,966,,,,,,,,,,1.0,,,,,
M,,NL,8359,124500,2016,966,,,,,,,,,,1.0,,,,,
M,,UK,9645,117154,2016,966,,,,,,,,,,0.0,,,,,
M,,NL,13569,98000,2015,966,,,,,,,,,,1.0,,,,,
K,,NL,23108,72500,2011,966,,,,,,,,,,0.0,,,,,
K,,NL,9100,79500,2014,966,,,,,,,,,,0.0,,,,,
M,,DE,14457,92000,2015,966,,,,,,,,,,0.0,,,,,
K,,DK,16400,53000,2012,966,,,,,,,,,,0.0,,,,,
M,,NL,13748,86500,2014,966,,,,,,,,,,0.0,,,,,
K,,DE,10182,73700,2014,966,,,,,,,,,,0.0,,,,,
K,,FR,6549,95000,2013,966,,,,,,,,,,0.0,,,,,
K,,DE,6880,102350,2013,966,,,,,,,,,,1.0,,,,,
M,,NL,8514,129800,2017,966,,,,,,,,,,1.0,,,,,
M,,AT,9284,138500,2017,966,,,,,,,,,,1.0,,,,,
K,,FR,11300,75000,2010,966,,,,,,,,,,0.0,,,,,
M,,NL,14775,84900,2015,966,,,,,,,,,,1.0,,,,,
G,,FR,12410,13522,2005,966,,,,,,,,,,0.0,,,,,
M,,DE,8962,89000,2015,966,,,,,,,,,,1.0,,,,,
M,,NL,8084,112500,2015,966,,,,,,,,,,0.0,,,,,
K,,HR,11509,72500,2013,966,,,,,,,,,,1.0,,,,,
M,,FR,7794,160000,2016,966,,,,,,,,,,1.0,,,,,
K,,DE,15950,71500,2013,966,,,,,,,,,,0.0,,,,,
K,,ES,9113,98500,2014,966,,,,,,,,,,0.0,,,,,
M,,ES,8969,153500,2016,966,,,,,,,,,,1.0,,,,,
K,,ES,8140,109000,2013,966,,,,,,,,,,0.0,,,,,
M,,ES,6257,175500,2017,966,,,,,,,,,,0.0,,,,,
K,,DE,6062,88500,2012,966,,,,,,,,,,0.0,,,,,
M,,FR,2530,230000,2018,966,,,,,,,,,,0.0,,,,,
G,,BE,5053,77500,2002,966,,,,,,,,,,0.0,,,,,
M,,NL,10015,86500,2015,966,,,,,,,,,,1.0,,,,,
M,,NL,8856,117500,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,12009,79000,2015,966,,,,,,,,,,1.0,,,,,
M,,DE,10941,95000,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,8500,105000,2015,966,,,,,,,,,,0.0,,,,,
H,,FR,18000,70250,2008,966,,,,,,,,,,0.0,,,,,
H,,DE,11380,79900,2010,966,,,,,,,,,,0.0,,,,,
H,,NL,16351,74500,2009,966,,,,,,,,,,0.0,,,,,
K,,FR,5440,150000,2013,966,,,,,,,,,,0.0,,,,,
M,,NL,18466,67500,2015,966,,,,,,,,,,1.0,,,,,
M,,DE,12135,73900,2015,966,,,,,,,,,,1.0,,,,,
K,,DE,11691,72500,2014,966,,,,,,,,,,0.0,,,,,
K,,NL,14615,59800,2012,966,,,,,,,,,,0.0,,,,,
K,,ES,8891,92000,2012,966,,,,,,,,,,0.0,,,,,
M,,IT,6568,153000,2017,966,,,,,,,,,,0.0,,,,,
M,,DE,13153,87500,2016,966,,,,,,,,,,1.0,,,,,
K,,DE,9812,84500,2014,966,,,,,,,,,,0.0,,,,,
M,,DE,10292,75000,2016,966,,,,,,,,,,1.0,,,,,
M,,CH,5426,164193,2016,966,,,,,,,,,,0.0,,,,,
K,,AT,14248,65000,2012,966,,,,,,,,,,0.0,,,,,
M,,NL,19000,54500,2014,966,,,,,,,,,,0.0,,,,,
K,,NL,12546,69900,2014,966,,,,,,,,,,0.0,,,,,
M,,BE,9510,103000,2017,966,,,,,,,,,,0.0,,,,,
M,,PL,7461,761000,2017,966,,,,,,,,,,0.0,,,,,
K,,FR,10137,82000,2012,966,,,,,,,,,,0.0,,,,,
K,,FR,11289,59000,2010,966,,,,,,,,,,0.0,,,,,
G,,TR,24600,64900,2003,966,,,,,,,,,,0.0,,,,,
K,,DE,12781,66500,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,6395,160000,2018,966,,,,,,,,,,1.0,,,,,
M,,PL,3615,178237,2015,966,,,,,,,,,,1.0,,,,,
M,,NL,8528,86500,2015,966,,,,,,,,,,0.0,,,,,
G,,RO,12410,23500,2005,966,,,,,,,,,,0.0,,,,,
K,,ES,11500,78000,2013,966,,,,,,,,,,0.0,,,,,
M,,NL,18000,67500,2015,966,,,,,,,,,,1.0,,,,,
M,,FR,9850,95000,2015,966,,,,,,,,,,0.0,,,,,
K,,FR,5439,99000,2013,966,,,,,,,,,,0.0,,,,,
M,,BE,10573,67000,2016,966,,,,,,,,,,0.0,,,,,
H,,NL,9533,65000,2008,966,,,,,,,,,,0.0,,,,,
K,,FR,12062,80000,2013,966,,,,,,,,,,0.0,,,,,
M,,IT,15300,70000,2014,966,,,,,,,,,,0.0,,,,,
M,,DE,8800,125000,2016,966,,,,,,,,,,1.0,,,,,
H,,TR,20000,68000,2008,966,,,,,,,,,,0.0,,,,,
M,,DE,10976,81900,2015,966,,,,,,,,,,1.0,,,,,
H,,GR,15663,80000,2010,966,,,,,,,,,,0.0,,,,,
M,,ES,15960,75000,2015,966,,,,,,,,,,1.0,,,,,
M,,EE,14792,84000,2016,966,,,,,,,,,,0.0,,,,,
H,,BE,398,209000,2015,966,,,,,,,,,,0.0,,,,,
M,,PT,10600,95000,2015,966,,,,,,,,,,1.0,,,,,
H,,RO,6000,75000,2015,966,,,,,,,,,,0.0,,,,,
K,,BE,13269,63500,2012,966,,,,,,,,,,0.0,,,,,
M,,BE,10500,79500,2014,966,,,,,,,,,,0.0,,,,,
H,,NL,9266,65000,2008,966,,,,,,,,,,0.0,,,,,
M,,ES,9344,120000,2014,966,,,,,,,,,,1.0,,,,,
M,,UK,16020,76144,2014,966,,,,,,,,,,1.0,,,,,
L,,RU,7757,172942,2020,966,,,,,,,,,,0.0,,,,,
M,,GR,11930,1,2015,966,,,,,,,,,,1.0,,,,,
M,,PL,7500,96900,2015,966,,,,,,,,,,0.0,,,,,
M,,BE,5346,223000,2019,966,,,,,,,,,,0.0,,,,,
K,,DE,13370,69000,2013,966,,,,,,,,,,1.0,,,,,
K,,DE,13601,79000,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,7370,95000,2016,966,,,,,,,,,,0.0,,,,,
M,,DE,8899,119000,2017,966,,,,,,,,,,1.0,,,,,
M,,FR,8328,150000,2016,966,,,,,,,,,,0.0,,,,,
K,,GR,14000,92000,2012,966,,,,,,,,,,0.0,,,,,
L,,RU,12430,140932,2017,966,,,,,,,,,,0.0,,,,,
M,,FR,6961,190000,2015,966,,,,,,,,,,0.0,,,,,
K,,DE,5439,109500,2013,966,,,,,,,,,,0.0,,,,,
K,,DE,11177,69000,2011,966,,,,,,,,,,0.0,,,,,
M,,DE,6700,125000,2017,966,,,,,,,,,,0.0,,,,,
K,,CH,9185,91842,2014,966,,,,,,,,,,1.0,,,,,
M,,CH,19589,54734,2014,966,,,,,,,,,,1.0,,,,,
K,,FR,9246,79000,2013,966,,,,,,,,,,0.0,,,,,
G,,FR,8520,13522,2005,966,,,,,,,,,,0.0,,,,,
K,,ES,6555,108000,2013,966,,,,,,,,,,0.0,,,,,
M,,RO,4600,119000,2016,966,,,,,,,,,,0.0,,,,,
M,,SK,9300,104000,2016,966,,,,,,,,,,0.0,,,,,
M,,DE,9990,89999,2015,966,,,,,,,,,,0.0,,,,,
M,,DE,6773,129900,2017,966,,,,,,,,,,1.0,,,,,
M,,DE,7967,117900,2018,966,,,,,,,,,,1.0,,,,,
M,,DE,7982,127900,2018,966,,,,,,,,,,1.0,,,,,
K,,FI,17900,68000,2011,966,,,,,,,,,,0.0,,,,,
M,,IT,10800,183000,2017,966,,,,,,,,,,1.0,,,,,
M,,IT,10678,135000,2016,966,,,,,,,,,,1.0,,,,,
M,,BE,5751,178000,2017,966,,,,,,,,,,0.0,,,,,
M,,DE,10880,99000,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,7924,90000,2016,966,,,,,,,,,,0.0,,,,,
K,,DE,13710,66000,2014,966,,,,,,,,,,0.0,,,,,
M,,UA,10500,91500,2016,966,,,,,,,,,,0.0,,,,,
M,,ES,9100,113000,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,6051,139000,2017,966,,,,,,,,,,0.0,,,,,
H,,DE,9793,89950,2008,966,,,,,,,,,,0.0,,,,,
K,,DE,5349,135000,2012,966,,,,,,,,,,0.0,,,,,
M,,DE,12334,85000,2015,966,,,,,,,,,,1.0,,,,,
G,,DE,12500,59850,2003,966,,,,,,,,,,0.0,,,,,
H,,TR,31500,75000,2010,966,,,,,,,,,,0.0,,,,,
K,,SK,7500,114000,2014,966,,,,,,,,,,0.0,,,,,
H,,DE,7925,69850,2006,966,,,,,,,,,,0.0,,,,,
M,,GR,6322,140000,2015,966,,,,,,,,,,1.0,,,,,
M,,GE,37700,49096,2013,966,,,,,,,,,,0.0,,,,,
M,,GR,8980,1,2015,966,,,,,,,,,,0.0,,,,,
M,,ES,6174,135000,2015,966,,,,,,,,,,0.0,,,,,
M,,ES,10657,94000,2015,966,,,,,,,,,,0.0,,,,,
M,,FR,8571,115000,2014,966,,,,,,,,,,0.0,,,,,
M,,NL,7155,92800,2015,966,,,,,,,,,,0.0,,,,,
M,,NL,6460,145000,2018,966,,,,,,,,,,0.0,,,,,
M,,NL,8542,119000,2017,966,,,,,,,,,,0.0,,,,,
M,,NL,11284,79900,2014,966,,,,,,,,,,0.0,,,,,
M,,DE,4610,149000,2017,966,,,,,,,,,,0.0,,,,,
K,,DE,16868,59000,2014,966,,,,,,,,,,0.0,,,,,
G,,DE,9967,55900,2013,966,,,,,,,,,,0.0,,,,,
K,,FR,9101,85000,2011,966,,,,,,,,,,0.0,,,,,
M,,PL,10674,87437,2015,966,,,,,,,,,,0.0,,,,,
K,,ES,11113,79900,2013,966,,,,,,,,,,0.0,,,,,
M,,ES,13380,120000,2016,966,,,,,,,,,,0.0,,,,,
M,,PL,8884,108245,2016,966,,,,,,,,,,0.0,,,,,
K,,IE,13421,80000,2012,966,,,,,,,,,,0.0,,,,,
M,,PL,710,157165,2017,966,,,,,,,,,,0.0,,,,,
M,,ES,14791,97500,2016,966,,,,,,,,,,0.0,,,,,
K,,FR,10134,85000,2012,966,,,,,,,,,,0.0,,,,,
K,,PL,13325,78000,2013,966,,,,,,,,,,0.0,,,,,
M,,ES,7877,151500,2015,966,,,,,,,,,,0.0,,,,,
M,,PT,8323,148000,2014,966,,,,,,,,,,0.0,,,,,
K,,GR,14000,1,2011,966,,,,,,,,,,0.0,,,,,
M,,GR,9882,147000,2018,966,,,,,,,,,,0.0,,,,,
H,,ES,7025,75000,2007,966,,,,,,,,,,0.0,,,,,
K,,IT,14000,65000,2012,966,,,,,,,,,,0.0,,,,,
M,,BE,4409,215000,2019,966,,,,,,,,,,0.0,,,,,
M,,NL,7400,139000,2016,966,,,,,,,,,,0.0,,,,,
K,,NL,12600,65000,2012,966,,,,,,,,,,0.0,,,,,
K,,NL,12845,58500,2011,966,,,,,,,,,,0.0,,,,,
K,,DE,12200,66500,2014,966,,,,,,,,,,0.0,,,,,
M,,NL,5200,155000,2015,966,,,,,,,,,,0.0,,,,,
M,,PL,6137,140000,2017,966,,,,,,,,,,0.0,,,,,
M,,FR,7662,180000,2016,966,,,,,,,,,,1.0,,,,,
M,,PL,7410,182000,2017,966,,,,,,,,,,0.0,,,,,
K,,FR,5440,150000,2014,966,,,,,,,,,,0.0,,,,,
K,,FR,7834,165000,2014,966,,,,,,,,,,1.0,,,,,
M,,FR,9675,155000,2016,966,,,,,,,,,,0.0,,,,,
K,,FR,12283,110000,2011,966,,,,,,,,,,0.0,,,,,
K,,PL,13567,64000,2012,966,,,,,,,,,,0.0,,,,,
K,,PL,11500,65000,2012,966,,,,,,,,,,0.0,,,,,
M,,BE,1370,245000,2019,966,,,,,,,,,,0.0,,,,,
M,,LU,11074,85000,2015,966,,,,,,,,,,1.0,,,,,
K,,DE,12133,72500,2012,966,,,,,,,,,,0.0,,,,,
M,,DE,3500,168000,2017,966,,,,,,,,,,1.0,,,,,
M,,BE,10558,69500,2016,966,,,,,,,,,,0.0,,,,,
K,,DE,11654,69000,2012,966,,,,,,,,,,0.0,,,,,
M,,BE,1782,209000,2019,966,,,,,,,,,,0.0,,,,,
K,,NL,14179,56800,2013,966,,,,,,,,,,0.0,,,,,
M,,DE,9943,94000,2015,966,,,,,,,,,,1.0,,,,,
M,,DE,8967,121800,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,10995,77000,2015,966,,,,,,,,,,0.0,,,,,
M,,DE,8449,126000,2017,966,,,,,,,,,,1.0,,,,,
M,,NL,9629,81800,2015,966,,,,,,,,,,0.0,,,,,
K,,FR,10700,89000,2013,966,,,,,,,,,,0.0,,,,,
M,,DE,10235,115000,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,6350,118000,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,8150,84500,2015,966,,,,,,,,,,1.0,,,,,
K,,NL,6612,74500,2013,966,,,,,,,,,,0.0,,,,,
M,,BE,8951,99000,2014,966,,,,,,,,,,0.0,,,,,
K,,CH,10867,61900,2012,966,,,,,,,,,,0.0,,,,,
M,,IT,10539,183000,2017,966,,,,,,,,,,0.0,,,,,
M,,IT,8070,140000,2017,966,,,,,,,,,,0.0,,,,,
K,,FI,19902,75000,2012,966,,,,,,,,,,0.0,,,,,
M,,PT,12900,84500,2014,966,,,,,,,,,,0.0,,,,,
M,,IT,13164,89000,2014,966,,,,,,,,,,0.0,,,,,
K,,ES,8000,89000,2013,966,,,,,,,,,,0.0,,,,,
M,,ES,10000,95000,2014,966,,,,,,,,,,0.0,,,,,
M,,PL,1300,220584,2018,966,,,,,,,,,,0.0,,,,,
K,,PL,14390,74600,2012,966,,,,,,,,,,0.0,,,,,
K,,FR,15500,50000,2008,966,,,,,,,,,,0.0,,,,,
K,,PT,11400,163000,2013,966,,,,,,,,,,0.0,,,,,
K,,FR,9283,78000,2012,966,,,,,,,,,,0.0,,,,,
K,,NL,10158,64800,2014,966,,,,,,,,,,0.0,,,,,
K,,BE,9924,92000,2011,966,,,,,,,,,,0.0,,,,,
M,,NL,12055,82500,2015,966,,,,,,,,,,1.0,,,,,
H,,TR,20000,1000,2011,966,,,,,,,,,,0.0,,,,,
H,,TR,21000,100000,2014,966,,,,,,,,,,0.0,,,,,
M,,FR,9750,113000,2015,966,,,,,,,,,,0.0,,,,,
K,,BE,17700,57000,2013,966,,,,,,,,,,0.0,,,,,
H,,TR,11300,60000,2011,966,,,,,,,,,,0.0,,,,,
G,,DE,11014,56950,2005,966,,,,,,,,,,0.0,,,,,
M,,BE,7949,119000,2014,966,,,,,,,,,,0.0,,,,,
K,,NL,14847,59800,2013,966,,,,,,,,,,0.0,,,,,
M,,FR,1812,250000,2019,966,,,,,,,,,,0.0,,,,,
K,,DE,11,69000,2011,966,,,,,,,,,,0.0,,,,,
M,,DE,6,139000,2017,966,,,,,,,,,,0.0,,,,,
M,,DE,5,259500,2020,966,,,,,,,,,,0.0,,,,,
L,,UA,50,255000,2017,966,,,,,,,,,,0.0,,,,,
K ,,UK,9,70278,2014,966,,,,,,,,,,0.0,,,,,
M,,DE,5,259500,2016,966,,,,,,,,,,0.0,,,,,
M,,NL,6,145000,2018,966,,,,,,,,,,0.0,,,,,
M,,DE,4,149000,2017,966,,,,,,,,,,0.0,,,,,
K,,PT,11,163000,2013,966,,,,,,,,,,1.0,,,,,
M,,ES,7,151500,2015,966,,,,,,,,,,1.0,,,,,
K,,FR,12,110000,2011,966,,,,,,,,,,0.0,,,,,
M,,UK,9,98940,2016,966,,,,,,,,,,0.0,,,,,
K,,FR,5,150000,2014,966,,,,,,,,,,0.0,,,,,
K,,UK,10,69840,2014,966,,,,,,,,,,0.0,,,,,
K,,FR,10,85000,2012,966,,,,,,,,,,0.0,,,,,
M,,PL,7,182000,2017,966,,,,,,,,,,0.0,,,,,
M,,FR,7,180000,2016,966,,,,,,,,,,1.0,,,,,
M,,PT,8,148000,2014,966,,,,,,,,,,0.0,,,,,
M,,BE,4,215000,2019,966,,,,,,,,,,0.0,,,,,
M,,FR,1,250000,2019,966,,,,,,,,,,0.0,,,,,
M,,PT,7,148500,2016,966,,,,,,,,,,0.0,,,,,
M,,BE,1,245000,2019,966,,,,,,,,,,0.0,,,,,
M,,FR,9,155000,2016,966,,,,,,,,,,0.0,,,,,
K,,FR,7,165000,2014,966,,,,,,,,,,1.0,,,,,
M,,DE,8,126000,2017,966,,,,,,,,,,1.0,,,,,
M,,DE,8,121800,2016,966,,,,,,,,,,1.0,,,,,
M,,DE,9,94000,2015,966,,,,,,,,,,1.0,,,,,
M,,DE,10,115000,2014,966,,,,,,,,,,1.0,,,,,
R,,CZ,18800,64032,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
M,,PL,17300,42585,2003,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,14818,63500,2011,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,15500,59510,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,FR,18465,55000,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,NL,11851,112000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,8659,109800,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,4522,262000,2019,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DE,9140,89500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,HU,12000,112139,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,IT,22000,60000,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,HU,5970,140000,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,FI,18000,86000,2009,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,11074,109000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,DE,14500,105900,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,IT,8000,75000,2004,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
,,ES,6540,103000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,DE,6502,137500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,SK,2953,240666,2019,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,DE,12500,51000,2003,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,SE,7300,162514,2015,D6,,,,,,,,,,,0.0,1.0,0.0,1.0,
K,,DE,6814,99000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DE,14840,84032,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,CZ,6500,124999,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,DE,20000,44900,2004,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,DE,8805,127500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,9334,82000,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,8923,89500,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GR,13000,115000,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,GB,7393,125122,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,10293,158131,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,6397,63492,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,NL,5470,125500,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,10740,46965,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,10650,48974,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,11533,46965,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,10411,46965,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,8142,89500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,DE,11059,81900,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DE,28000,33159,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,NL,8515,120000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,18315,64000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,SE,8650,141400,2013,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,BE,10920,119500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,SK,12069,70000,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,DE,12112,54621,2004,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,13043,85000,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,RO,16200,100000,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,ES,6600,998000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,9861,139500,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,8651,149500,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,9837,93362,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NO,13317,94087,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,EE,5370,130000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,20948,61186,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,BE,11897,94000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,BE,7090,105000,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,GB,10200,149618,2015,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
M,,PL,19000,48860,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,15000,67900,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,3415,177600,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,DE,14807,52900,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,IT,9552,135000,2013,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,RO,12000,99000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,10700,75880,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,15650,54900,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,14184,58001,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,ES,18000,70000,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,NO,14273,97310,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,ES,9757,145000,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,BY,12000,65000,2006,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,NL,13054,97500,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,13754,63639,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,10351,114800,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,6185,169500,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,3600,177600,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,8800,140000,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,GR,13200,98000,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,PL,11222,78986,2006,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
